"as_of","target","target_end_date","location","horizon","output_type","output_type_id","oracle_value"
2025-09-24,"wk flu hosp rate change",2024-10-26,"40",2,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"40",2,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"40",2,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"40",2,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-10-26,"40",3,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"40",3,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"40",3,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"40",3,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"40",3,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-10-26,"41",0,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"41",0,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"41",0,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"41",0,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"41",0,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-10-26,"41",1,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"41",1,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"41",1,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"41",1,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"41",1,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-10-26,"41",2,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"41",2,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"41",2,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"41",2,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"41",2,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-10-26,"41",3,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"41",3,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"41",3,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"41",3,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"41",3,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-10-26,"42",0,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"42",0,"pmf","increase",1
2025-09-24,"wk flu hosp rate change",2024-10-26,"42",0,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"42",0,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"42",0,"pmf","stable",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"42",1,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"42",1,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"42",1,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"42",1,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"42",1,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-10-26,"42",2,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"42",2,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"42",2,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"42",2,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"42",2,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-10-26,"42",3,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"42",3,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"42",3,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"42",3,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"42",3,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-10-26,"44",0,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"44",0,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"44",0,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"44",0,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"44",0,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-10-26,"44",1,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"44",1,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"44",1,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"44",1,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"44",1,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-10-26,"44",2,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"44",2,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"44",2,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"44",2,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"44",2,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-10-26,"44",3,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"44",3,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"44",3,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"44",3,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"44",3,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-10-26,"45",0,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"45",0,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"45",0,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"45",0,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"45",0,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-10-26,"45",1,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"45",1,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"45",1,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"45",1,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"45",1,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-10-26,"45",2,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"45",2,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"45",2,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"45",2,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"45",2,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-10-26,"45",3,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"45",3,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"45",3,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"45",3,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"45",3,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-10-26,"46",0,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"46",0,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"46",0,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"46",0,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"46",0,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-10-26,"46",1,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"46",1,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"46",1,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"46",1,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"46",1,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-10-26,"46",2,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"46",2,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"46",2,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"46",2,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"46",2,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-10-26,"46",3,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"46",3,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"46",3,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"46",3,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"46",3,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-10-26,"47",0,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"47",0,"pmf","increase",1
2025-09-24,"wk flu hosp rate change",2024-10-26,"47",0,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"47",0,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"47",0,"pmf","stable",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"47",1,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"47",1,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"47",1,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"47",1,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"47",1,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-10-26,"47",2,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"47",2,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"47",2,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"47",2,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"47",2,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-10-26,"47",3,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"47",3,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"47",3,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"47",3,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"47",3,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-10-26,"48",0,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"48",0,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"48",0,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"48",0,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"48",0,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-10-26,"48",1,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"48",1,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"48",1,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"48",1,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"48",1,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-10-26,"48",2,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"48",2,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"48",2,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"48",2,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"48",2,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-10-26,"48",3,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"48",3,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"48",3,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"48",3,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"48",3,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-10-26,"49",0,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"49",0,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"49",0,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"49",0,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"49",0,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-10-26,"49",1,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"49",1,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"49",1,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"49",1,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"49",1,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-10-26,"49",2,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"49",2,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"49",2,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"49",2,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"49",2,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-10-26,"49",3,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"49",3,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"49",3,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"49",3,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"49",3,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-10-26,"50",0,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"50",0,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"50",0,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"50",0,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"50",0,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-10-26,"50",1,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"50",1,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"50",1,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"50",1,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"50",1,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-10-26,"50",2,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"50",2,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"50",2,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"50",2,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"50",2,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-10-26,"50",3,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"50",3,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"50",3,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"50",3,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"50",3,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-10-26,"51",0,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"51",0,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"51",0,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"51",0,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"51",0,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-10-26,"51",1,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"51",1,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"51",1,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"51",1,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"51",1,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-10-26,"51",2,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"51",2,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"51",2,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"51",2,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"51",2,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-10-26,"51",3,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"51",3,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"51",3,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"51",3,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"51",3,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-10-26,"53",0,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"53",0,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"53",0,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"53",0,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"53",0,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-10-26,"53",1,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"53",1,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"53",1,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"53",1,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"53",1,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-10-26,"53",2,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"53",2,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"53",2,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"53",2,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"53",2,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-10-26,"53",3,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"53",3,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"53",3,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"53",3,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"53",3,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-10-26,"54",0,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"54",0,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"54",0,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"54",0,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"54",0,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-10-26,"54",1,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"54",1,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"54",1,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"54",1,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"54",1,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-10-26,"55",0,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"55",0,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"55",0,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"55",0,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"55",0,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-10-26,"55",1,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"55",1,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"55",1,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"55",1,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"55",1,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-10-26,"55",2,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"55",2,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"55",2,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"55",2,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"55",2,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-10-26,"55",3,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"55",3,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"55",3,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"55",3,"pmf","large_increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"55",3,"pmf","stable",1
2025-09-24,"wk flu hosp rate change",2024-10-26,"56",0,"pmf","decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"56",0,"pmf","increase",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"56",0,"pmf","large_decrease",0
2025-09-24,"wk flu hosp rate change",2024-10-26,"56",0,"pmf","large_increase",0
